CustomerID,recency,frequency,monetary,cluster,segment
14467,17,12,2220.9900000000002,3,Champions
14468,733,1,204.24,0,At Risk
14469,416,4,2112.21,1,Loyal Customers
14470,11,3,712.04,2,Potential Customers
14471,591,2,400.95,0,At Risk
14472,103,9,2228.22,1,Loyal Customers
14473,74,2,234.34000000000003,0,At Risk
14474,46,2,1278.08,2,Potential Customers
14475,71,4,1151.15,1,Loyal Customers
14476,257,1,215.7,0,At Risk
14477,19,7,1969.6,2,Potential Customers
14478,382,4,1276.66,1,Loyal Customers
14479,253,4,1299.11,1,Loyal Customers
14480,11,4,1299.52,2,Potential Customers
14481,164,5,2311.4900000000002,1,Loyal Customers
14482,18,12,4357.91,3,Champions
14483,281,2,257.1,0,At Risk
14484,50,4,1070.98,2,Potential Customers
14485,38,1,165.75,2,Potential Customers
14486,511,2,175.5,0,At Risk
14487,26,7,1453.61,2,Potential Customers
14488,67,1,1064.28,2,Potential Customers
14489,207,4,1574.93,1,Loyal Customers
14490,406,2,1273.47,1,Loyal Customers
14491,175,2,468.13,0,At Risk
14492,430,7,1921.91,1,Loyal Customers
14493,7,10,5130.15,3,Champions
14494,25,3,401.46,2,Potential Customers
14495,50,3,174.8,2,Potential Customers
14496,311,7,2668.23,1,Loyal Customers
14497,309,2,697.0600000000001,0,At Risk
14498,42,10,3911.27,3,Champions
14499,26,7,2138.9700000000003,1,Loyal Customers
14500,88,3,356.85,2,Potential Customers
14501,183,2,251.21,0,At Risk
14502,19,11,2470.67,3,Champions
14503,3,6,3543.26,3,Champions
14504,47,4,673.26,2,Potential Customers
14505,17,19,12001.84,3,Champions
14506,17,7,3290.67,3,Champions
14507,23,11,3284.43,3,Champions
14508,22,5,874.94,2,Potential Customers
14509,534,1,110.95,0,At Risk
14510,375,3,1007.28,1,Loyal Customers
14511,11,5,1314.81,2,Potential Customers
14512,187,7,1223.47,1,Loyal Customers
14513,100,6,788.01,1,Loyal Customers
14514,61,9,4598.9800000000005,1,Loyal Customers
14515,17,12,3749.2599999999998,3,Champions
14516,516,1,163.92,0,At Risk
14517,33,2,330.45,2,Potential Customers
14518,64,1,174.37,0,At Risk
14519,683,2,206.09,0,At Risk
14520,1,2,270.6,2,Potential Customers
14521,491,1,199.45000000000002,0,At Risk
14522,24,8,1758.6200000000001,3,Champions
14523,108,1,241.09,0,At Risk
14524,31,13,2933.71,3,Champions
14525,19,17,8240.64,3,Champions
14526,389,1,262.4,0,At Risk
14527,2,122,27792.3,3,Champions
14528,37,1,364.21999999999997,2,Potential Customers
14529,60,3,620.04,2,Potential Customers
14530,25,16,6197.4,3,Champions
14531,479,1,376.34,0,At Risk
14532,236,11,3859.1800000000003,1,Loyal Customers
14533,24,11,3466.37,3,Champions
14534,2,26,6271.11,3,Champions
14535,60,9,6030.7300000000005,3,Champions
14536,259,1,171.8,0,At Risk
14537,57,2,641.4,2,Potential Customers
14538,64,5,1370.8400000000001,1,Loyal Customers
14539,15,2,537.48,2,Potential Customers
14540,9,11,3795.34,3,Champions
14541,58,14,2499.68,3,Champions
14542,185,1,103.25,0,At Risk
14543,28,39,14906.77,3,Champions
14544,24,3,2982.43,2,Potential Customers
14545,674,1,349.25,0,At Risk
14546,5,11,5197.9,3,Champions
14547,3,8,4007.54,3,Champions
14548,150,9,2627.49,1,Loyal Customers
14549,311,4,916.5500000000001,1,Loyal Customers
14550,10,4,1353.31,2,Potential Customers
14551,18,7,880.04,2,Potential Customers
14552,151,3,511.28000000000003,0,At Risk
14553,19,9,1841.54,3,Champions
14554,10,4,2381.04,2,Potential Customers
14555,57,6,2315.63,1,Loyal Customers
14556,596,3,835.34,1,Loyal Customers
14557,85,1,788.38,0,At Risk
14558,654,3,655.5,0,At Risk
14559,390,1,75.6,0,At Risk
14560,7,44,6114.03,3,Champions
14561,75,3,1080.76,1,Loyal Customers
14562,3,26,6729.400000000001,3,Champions
14563,509,2,679.44,0,At Risk
14564,434,2,2605.62,1,Loyal Customers
14565,95,5,3859.2200000000003,1,Loyal Customers
14566,110,4,4092.0,1,Loyal Customers
14567,56,2,1530.3600000000001,2,Potential Customers
14568,435,1,919.7,0,At Risk
14569,1,4,598.98,2,Potential Customers
14570,280,3,613.75,0,At Risk
14571,425,1,161.65,0,At Risk
14572,3,11,5615.18,3,Champions
14573,179,13,2621.42,1,Loyal Customers
14574,732,1,143.70000000000002,0,At Risk
14575,488,1,460.71,0,At Risk
14576,372,1,70.80000000000001,0,At Risk
14577,12,7,1374.25,2,Potential Customers
14578,3,1,168.63,2,Potential Customers
14579,432,1,105.56,0,At Risk
14580,518,1,14.850000000000001,0,At Risk
14581,16,2,433.8,2,Potential Customers
14582,40,1,114.11,0,At Risk
14583,5,8,1781.03,3,Champions
14584,169,8,1747.91,1,Loyal Customers
14585,50,5,1143.27,1,Loyal Customers
14586,276,1,237.36,0,At Risk
14587,18,9,1601.14,3,Champions
14588,578,1,135.39,0,At Risk
14589,371,1,79.5,0,At Risk
14590,424,20,3006.62,1,Loyal Customers
14591,15,4,1447.14,2,Potential Customers
14592,35,3,570.46,2,Potential Customers
14593,21,12,3712.0099999999998,3,Champions
14594,7,2,634.83,2,Potential Customers
14595,19,8,2164.45,3,Champions
14596,626,1,229.47,0,At Risk
14597,11,6,2201.54,2,Potential Customers
14598,44,2,384.04,2,Potential Customers
14599,390,2,474.54,0,At Risk
14600,305,2,865.1700000000001,0,At Risk
14601,10,1,213.96,2,Potential Customers
14602,656,1,205.35999999999999,0,At Risk
14603,274,1,660.0,0,At Risk
14604,633,1,143.85999999999999,0,At Risk
14605,374,4,937.16,1,Loyal Customers
14606,1,192,30861.06,3,Champions
14607,15,22,24137.63,3,Champions
14608,4,11,3352.94,3,Champions
14609,72,10,1486.2,1,Loyal Customers
14610,395,2,24.35,0,At Risk
14611,443,2,604.3299999999999,0,At Risk
14612,415,1,877.7,0,At Risk
14613,680,1,76.32000000000001,0,At Risk
14614,386,1,295.13,0,At Risk
14615,394,5,951.76,1,Loyal Customers
14616,242,5,527.78,1,Loyal Customers
14617,402,2,190.47000000000003,0,At Risk
14618,9,7,1342.32,2,Potential Customers
14619,245,2,1291.24,1,Loyal Customers
14620,205,2,412.78000000000003,0,At Risk
14621,1,9,3000.57,3,Champions
14622,184,1,320.58000000000004,0,At Risk
14623,32,10,2059.58,3,Champions
14624,57,6,814.07,1,Loyal Customers
14625,196,11,4497.88,1,Loyal Customers
14626,23,11,5410.92,3,Champions
14627,379,1,462.75,0,At Risk
14628,91,5,1998.0,1,Loyal Customers
14629,4,2,959.01,2,Potential Customers
14630,484,1,338.65,0,At Risk
14631,50,6,2025.69,1,Loyal Customers
14632,262,1,114.56,0,At Risk
14633,266,1,344.90000000000003,0,At Risk
14634,437,4,2124.46,1,Loyal Customers
14635,453,1,215.22,0,At Risk
14636,36,2,609.85,2,Potential Customers
14637,677,1,106.67999999999999,0,At Risk
14638,50,1,443.6,2,Potential Customers
14639,52,9,4978.96,3,Champions
14640,24,10,3667.06,3,Champions
14641,21,1,110.46,2,Potential Customers
14642,58,1,96.12,0,At Risk
14643,170,5,1679.89,1,Loyal Customers
14644,67,7,2247.72,1,Loyal Customers
14645,156,3,876.89,1,Loyal Customers
14646,1,151,528602.52,3,Champions
14647,201,2,519.97,0,At Risk
14648,416,15,4546.86,1,Loyal Customers
14649,4,9,3775.31,3,Champions
14650,589,1,62.5,0,At Risk
14651,67,9,2034.1200000000001,1,Loyal Customers
14652,77,1,114.18,0,At Risk
14653,1,12,3614.54,3,Champions
14654,738,1,246.86,0,At Risk
14655,8,7,3878.51,3,Champions
14656,169,5,814.65,1,Loyal Customers
14657,17,6,1460.8700000000001,2,Potential Customers
14658,5,2,247.15,2,Potential Customers
14659,8,9,2529.93,3,Champions
14660,86,2,285.74,0,At Risk
14661,26,1,107.95,2,Potential Customers
14662,28,7,1416.33,2,Potential Customers
14663,430,2,490.6,0,At Risk
14664,19,2,637.89,2,Potential Customers
14665,60,7,2749.65,1,Loyal Customers
14666,24,1,195.25,2,Potential Customers
14667,10,54,21927.14,3,Champions
14668,445,1,111.63,0,At Risk
14669,241,7,3243.93,1,Loyal Customers
14670,280,3,602.0,0,At Risk
14671,549,2,1127.45,0,At Risk
14672,234,4,1113.14,1,Loyal Customers
14673,3,7,3410.81,3,Champions
14674,509,1,173.66,0,At Risk
14675,16,2,1066.9,2,Potential Customers
14676,31,12,8356.79,3,Champions
14677,592,1,184.91,0,At Risk
14678,579,1,403.39,0,At Risk
14679,381,3,1289.44,1,Loyal Customers
14680,25,58,57412.77,3,Champions
14681,71,6,875.1500000000001,1,Loyal Customers
14682,187,6,1514.81,1,Loyal Customers
14683,588,1,146.56,0,At Risk
14684,25,6,1468.55,2,Potential Customers
14685,576,8,4619.79,1,Loyal Customers
14686,414,5,885.83,1,Loyal Customers
14687,106,3,1402.06,1,Loyal Customers
14688,7,28,7713.57,3,Champions
14689,208,1,112.8,0,At Risk
14690,44,4,794.33,2,Potential Customers
14691,30,5,2114.33,1,Loyal Customers
14692,137,12,1745.09,1,Loyal Customers
14693,264,7,1165.36,1,Loyal Customers
14694,617,1,244.31,0,At Risk
14695,519,3,1620.07,1,Loyal Customers
14696,4,8,2767.9,3,Champions
14697,218,2,188.60999999999999,0,At Risk
14698,1,5,1250.76,2,Potential Customers
14699,214,4,702.6,1,Loyal Customers
14700,32,5,3116.26,1,Loyal Customers
14701,10,15,4562.09,3,Champions
14702,1,29,6754.22,3,Champions
14703,14,1,318.17,2,Potential Customers
14704,11,11,1813.57,3,Champions
14705,198,1,179.0,0,At Risk
14706,618,1,390.69,0,At Risk
14707,435,2,139.2,0,At Risk
14708,2,5,2212.2799999999997,2,Potential Customers
14709,15,25,8886.33,3,Champions
14710,14,13,1922.59,3,Champions
14711,10,11,2868.8,3,Champions
14712,29,4,1328.0700000000002,2,Potential Customers
14713,9,21,5418.87,3,Champions
14714,24,4,906.24,2,Potential Customers
14715,24,8,1840.45,3,Champions
14716,43,3,565.45,2,Potential Customers
14717,733,1,81.3,0,At Risk
14718,410,1,226.42,0,At Risk
14719,1,5,1602.13,2,Potential Customers
14720,5,3,663.81,2,Potential Customers
14721,379,1,115.77,0,At Risk
14722,147,3,513.37,0,At Risk
14723,10,11,2093.06,3,Champions
14724,590,1,345.25,0,At Risk
14725,24,4,1315.24,2,Potential Customers
14726,654,1,124.75,0,At Risk
14727,274,3,467.92999999999995,0,At Risk
14728,413,1,190.58,0,At Risk
14729,373,3,907.38,1,Loyal Customers
14730,1,8,2005.06,3,Champions
14731,47,3,380.02,2,Potential Customers
14732,8,19,5517.07,3,Champions
14733,16,15,16184.97,3,Champions
14734,425,4,1056.42,1,Loyal Customers
14735,3,56,12240.16,3,Champions
14736,485,2,401.08,0,At Risk
14737,3,4,3554.17,2,Potential Customers
14738,42,9,1821.9,1,Loyal Customers
14739,4,25,12287.5,3,Champions
14740,197,11,4161.06,1,Loyal Customers
14741,11,7,1897.59,3,Champions
14742,435,1,579.85,0,At Risk
14743,592,1,50.48,0,At Risk
14744,16,14,3885.08,3,Champions
14745,112,12,2571.81,1,Loyal Customers
14746,406,4,593.5,1,Loyal Customers
14747,249,1,328.2,0,At Risk
14748,29,10,3152.32,3,Champions
14749,479,1,310.15,0,At Risk
14750,736,1,112.03,0,At Risk
14751,684,2,126.45,0,At Risk
14752,43,1,389.64,2,Potential Customers
14753,87,2,869.51,2,Potential Customers
14754,44,6,1550.48,1,Loyal Customers
14755,9,25,9972.550000000001,3,Champions
14756,15,3,2653.76,2,Potential Customers
14757,75,1,420.5,0,At Risk
14758,144,7,2864.97,1,Loyal Customers
14759,4,3,1625.97,2,Potential Customers
14760,297,1,89.2,0,At Risk
14761,58,3,447.92,2,Potential Customers
14762,263,2,417.57,0,At Risk
14764,46,1,278.3,2,Potential Customers
14765,29,3,254.11,2,Potential Customers
14766,8,11,6556.13,3,Champions
14767,474,1,382.81,0,At Risk
14768,17,2,192.60000000000002,2,Potential Customers
14769,2,17,15771.88,3,Champions
14770,232,8,3637.64,1,Loyal Customers
14771,621,2,594.62,0,At Risk
14772,112,1,139.26,0,At Risk
14773,592,1,140.55,0,At Risk
14774,528,1,241.45,0,At Risk
14775,58,3,1418.46,1,Loyal Customers
14776,51,15,3708.3,3,Champions
14777,403,1,307.56,0,At Risk
14778,127,2,730.86,0,At Risk
14779,280,3,386.15,0,At Risk
14780,54,2,447.68,2,Potential Customers
14782,319,1,200.10000000000002,0,At Risk
14783,659,1,307.3,0,At Risk
14784,26,3,449.93,2,Potential Customers
14785,10,2,77.4,2,Potential Customers
14786,550,1,90.96,0,At Risk
14787,471,1,110.65,0,At Risk
14788,7,3,1156.32,2,Potential Customers
14789,28,1,197.64,2,Potential Customers
14790,16,10,2526.62,3,Champions
14791,606,1,303.63,0,At Risk
14792,63,1,6.2,0,At Risk
14793,21,2,625.9,2,Potential Customers
14794,2,10,1953.9,3,Champions
14795,166,1,131.45000000000002,0,At Risk
14796,1,27,10889.64,3,Champions
14797,507,1,300.31,0,At Risk
14798,52,8,724.31,1,Loyal Customers
14799,51,2,338.15,2,Potential Customers
14800,47,17,7774.32,3,Champions
14801,61,1,193.14,0,At Risk
14802,438,2,1502.98,1,Loyal Customers
14803,162,3,845.55,1,Loyal Customers
14804,8,1,353.27,2,Potential Customers
14805,15,7,1104.64,2,Potential Customers
14806,75,2,303.43,0,At Risk
14807,390,2,519.29,0,At Risk
14808,39,8,2741.17,1,Loyal Customers
14809,621,2,686.76,0,At Risk
14810,40,13,2537.02,3,Champions
14811,387,1,170.5,0,At Risk
14812,598,1,185.8,0,At Risk
14813,369,4,1090.87,1,Loyal Customers
14814,581,1,160.46,0,At Risk
14815,36,2,778.5,2,Potential Customers
14816,197,1,271.85,0,At Risk
14817,200,7,3959.86,1,Loyal Customers
14818,73,6,1170.41,1,Loyal Customers
14819,64,4,470.16,2,Potential Customers
14820,21,9,1274.76,2,Potential Customers
14821,366,7,1286.45,1,Loyal Customers
14822,485,1,157.70000000000002,0,At Risk
14823,180,3,321.43,0,At Risk
14824,10,10,4022.9100000000003,3,Champions
14825,3,24,4925.08,3,Champions
14826,581,2,385.2,0,At Risk
14828,196,13,9839.460000000001,1,Loyal Customers
14829,29,7,1692.84,1,Loyal Customers
14830,53,1,197.13,0,At Risk
14831,680,3,1676.57,1,Loyal Customers
14832,630,1,322.69,0,At Risk
14833,498,1,94.8,0,At Risk
14834,17,7,2206.16,3,Champions
14835,528,2,297.0,0,At Risk
14836,10,3,102.44999999999999,2,Potential Customers
14837,89,9,3460.32,1,Loyal Customers
14838,423,2,773.6700000000001,0,At Risk
14839,418,3,915.28,1,Loyal Customers
14840,267,2,362.71,0,At Risk
14841,53,14,7163.0,3,Champions
14842,43,4,2824.69,1,Loyal Customers
14843,436,1,211.79999999999998,0,At Risk
14844,63,10,6702.43,3,Champions
14845,599,1,150.0,0,At Risk
14846,427,1,437.4,0,At Risk
14847,148,3,1348.95,1,Loyal Customers
14848,404,1,310.56,0,At Risk
14849,21,43,15763.45,3,Champions
14850,311,7,1794.01,1,Loyal Customers
14851,23,3,829.4100000000001,2,Potential Customers
14852,58,18,6147.18,3,Champions
14853,24,5,1376.87,2,Potential Customers
14854,78,11,4322.86,1,Loyal Customers
14855,119,7,6520.3,1,Loyal Customers
14856,36,3,1311.3799999999999,2,Potential Customers
14857,59,7,3651.851,1,Loyal Customers
14858,505,1,180.75,0,At Risk
14859,12,5,1705.64,2,Potential Customers
14860,19,1,170.32,2,Potential Customers
14861,52,10,1380.73,1,Loyal Customers
14862,25,2,841.1999999999999,2,Potential Customers
14863,29,1,266.76,2,Potential Customers
14865,7,4,129.72,2,Potential Customers
14866,10,19,20850.22,3,Champions
14867,185,16,2952.06,1,Loyal Customers
14868,3,12,4184.01,3,Champions
14869,8,6,2804.24,3,Champions
14870,261,6,1838.95,1,Loyal Customers
14871,3,9,1258.97,3,Champions
14872,483,3,816.6,1,Loyal Customers
14873,210,2,854.13,0,At Risk
14874,535,1,116.18,0,At Risk
14875,107,3,2862.4,1,Loyal Customers
14876,521,2,256.7,0,At Risk
14877,418,2,437.0,0,At Risk
14878,12,25,4105.24,3,Champions
14879,684,1,185.06,0,At Risk
14880,77,3,706.19,2,Potential Customers
14881,19,1,255.4,2,Potential Customers
14882,26,14,3628.15,3,Champions
14883,18,6,761.59,2,Potential Customers
14884,669,1,120.6,0,At Risk
14885,131,3,1598.12,1,Loyal Customers
14886,252,1,364.8,0,At Risk
14887,79,1,1862.0,2,Potential Customers
14888,207,1,369.2,0,At Risk
14889,336,1,135.9,0,At Risk
14890,253,3,817.25,1,Loyal Customers
14891,148,4,1106.73,1,Loyal Customers
14892,690,1,202.35000000000002,0,At Risk
14893,9,3,1809.6100000000001,2,Potential Customers
14894,85,3,1492.81,1,Loyal Customers
14895,7,38,25119.54,3,Champions
14896,204,8,2092.42,1,Loyal Customers
14897,7,8,3140.54,3,Champions
14898,23,14,3507.81,3,Champions
14899,395,1,1384.88,0,At Risk
14900,522,1,13.919999999999998,0,At Risk
14901,11,12,2289.65,3,Champions
14902,25,3,1035.6200000000001,2,Potential Customers
14903,21,5,2810.63,2,Potential Customers
14904,2,4,1640.64,2,Potential Customers
14905,157,8,1971.39,1,Loyal Customers
14906,445,1,68.44,0,At Risk
14907,3,16,6165.79,3,Champions
14908,74,2,381.9,2,Potential Customers
14909,437,3,1404.68,1,Loyal Customers
14910,2,4,434.35,2,Potential Customers
14911,1,398,295972.63,3,Champions
14912,16,6,1889.25,2,Potential Customers
14913,35,8,4073.13,3,Champions
14915,91,11,1811.25,1,Loyal Customers
14916,70,8,3042.95,1,Loyal Customers
14917,596,2,1123.75,0,At Risk
14918,115,9,5955.81,1,Loyal Customers
14919,539,1,359.35,0,At Risk
14920,212,3,1607.17,1,Loyal Customers
14921,30,2,1316.07,2,Potential Customers
14922,393,2,843.74,0,At Risk
14923,50,1,749.1,2,Potential Customers
14924,245,3,931.01,1,Loyal Customers
14926,381,2,359.4,0,At Risk
14927,396,1,308.2,0,At Risk
14928,627,1,223.91000000000003,0,At Risk
14929,32,2,836.69,2,Potential Customers
14930,108,6,5246.63,1,Loyal Customers
14931,4,5,1257.68,2,Potential Customers
14932,365,2,1029.66,0,At Risk
14933,443,4,1770.0,1,Loyal Customers
14934,81,5,3503.5,1,Loyal Customers
14935,297,2,2849.83,1,Loyal Customers
14936,33,12,12410.81,3,Champions
14937,56,3,1621.88,1,Loyal Customers
14938,562,2,2322.43,1,Loyal Customers
14940,417,2,531.49,0,At Risk
14941,578,1,182.1,0,At Risk
14942,401,4,746.56,1,Loyal Customers
14943,663,1,107.62,0,At Risk
14944,29,19,9784.67,3,Champions
14945,413,1,179.4,0,At Risk
14946,14,1,100.9,2,Potential Customers
14947,72,6,1049.79,1,Loyal Customers
14948,23,6,1101.97,2,Potential Customers
14949,469,4,515.0,0,At Risk
14950,19,1,371.2,2,Potential Customers
14951,79,1,311.69,0,At Risk
14952,59,32,17629.35,3,Champions
14953,25,4,1013.77,2,Potential Customers
14954,12,2,503.44,2,Potential Customers
14955,732,1,163.77,0,At Risk
14956,421,1,1325.0,0,At Risk
14957,253,2,333.29,0,At Risk
14958,147,6,957.9399999999999,1,Loyal Customers
14959,64,4,695.42,2,Potential Customers
14960,8,2,221.27,2,Potential Customers
14961,10,22,16410.15,3,Champions
14962,270,4,366.91,0,At Risk
14963,9,12,3164.48,3,Champions
14964,247,1,206.21,0,At Risk
14965,96,2,599.0,2,Potential Customers
14966,14,6,1115.8400000000001,2,Potential Customers
14967,49,6,1982.6100000000001,1,Loyal Customers
14968,30,2,504.99,2,Potential Customers
14969,703,1,906.23,0,At Risk
14970,68,12,4919.35,3,Champions
14971,35,3,1116.57,2,Potential Customers
14972,128,2,145.07,0,At Risk
14973,107,3,1314.45,1,Loyal Customers
14974,37,1,114.39,0,At Risk
14975,57,2,472.39,2,Potential Customers
14976,57,7,790.86,1,Loyal Customers
14977,725,1,31.929999999999996,0,At Risk
14978,72,10,3142.14,1,Loyal Customers
14979,735,1,439.46,0,At Risk
14980,737,1,150.68,0,At Risk
14981,246,2,372.92,0,At Risk
14982,572,1,237.78,0,At Risk
14983,689,1,183.20000000000002,0,At Risk
14984,19,6,1271.41,2,Potential Customers
14985,198,2,296.75,0,At Risk
14986,376,2,566.9,0,At Risk
14987,15,8,1713.85,3,Champions
14988,211,7,2066.6,1,Loyal Customers
14989,661,1,342.4,0,At Risk
14990,612,2,305.42,0,At Risk
14991,430,1,314.67,0,At Risk
14992,442,1,210.5,0,At Risk
14993,563,1,36.13,0,At Risk
14994,382,5,960.63,1,Loyal Customers
14995,38,2,233.23000000000002,2,Potential Customers
14996,481,2,442.28999999999996,0,At Risk
14997,46,4,776.5999999999999,2,Potential Customers
14998,170,4,770.73,1,Loyal Customers
14999,592,1,129.48000000000002,0,At Risk
15000,47,1,490.52,2,Potential Customers
15001,394,2,230.85999999999999,0,At Risk
15002,115,9,4817.28,1,Loyal Customers
15003,473,6,1060.7,1,Loyal Customers
15004,147,1,1246.32,0,At Risk
15005,15,56,14106.2,3,Champions
15006,51,2,825.14,2,Potential Customers
15007,159,1,156.91,0,At Risk
15008,480,2,360.0,0,At Risk
15009,12,3,1261.78,2,Potential Customers
15010,35,1,308.94,2,Potential Customers
15011,395,2,416.6,0,At Risk
15012,53,3,860.62,2,Potential Customers
15013,487,10,1641.3,1,Loyal Customers
15014,43,2,260.17,2,Potential Customers
15015,501,13,2365.02,1,Loyal Customers
15016,172,5,630.3,1,Loyal Customers
15017,33,1,125.58,2,Potential Customers
15018,38,3,607.46,2,Potential Customers
15019,266,1,266.0,0,At Risk
15020,379,1,203.42,0,At Risk
15021,8,12,2783.83,3,Champions
15022,11,5,1186.09,2,Potential Customers
15023,3,20,12170.68,3,Champions
15024,9,16,4075.51,3,Champions
15025,33,2,1013.09,2,Potential Customers
15026,80,5,1061.61,1,Loyal Customers
15027,30,10,3195.6,3,Champions
15028,8,6,1157.71,2,Potential Customers
15029,619,1,365.1,0,At Risk
15030,71,8,1979.91,1,Loyal Customers
15031,4,14,3156.58,3,Champions
15032,256,8,13780.65,1,Loyal Customers
15033,4,10,2586.67,3,Champions
15034,15,14,8313.4,3,Champions
15035,89,1,252.73000000000002,0,At Risk
15036,72,3,465.55,2,Potential Customers
15037,376,2,402.51,0,At Risk
15038,58,9,1309.86,1,Loyal Customers
15039,9,93,40031.43,3,Champions
15040,541,1,7.49,0,At Risk
15041,170,2,294.02,0,At Risk
15042,199,2,315.45,0,At Risk
15043,31,6,2873.7999999999997,1,Loyal Customers
15044,19,35,16204.33,3,Champions
15045,151,2,735.66,0,At Risk
15046,9,25,7812.389999999999,3,Champions
15047,269,1,343.62,0,At Risk
15048,65,4,482.75,2,Potential Customers
15049,273,1,121.17000000000002,0,At Risk
15050,25,5,4193.79,1,Loyal Customers
15051,23,9,3935.16,3,Champions
15052,319,1,215.78,0,At Risk
15053,4,3,697.79,2,Potential Customers
15054,12,2,302.1,2,Potential Customers
15055,474,3,560.07,0,At Risk
